########################
Run # 0
########################
p0: 18    Mating Event #: 0
p0: 18    Mating Event #: 20000
########################
Run # 1
########################
p0: 165    Mating Event #: 0
p0: 165    Mating Event #: 20000
########################
Run # 2
########################
p0: 4    Mating Event #: 0
p0: 4    Mating Event #: 20000
########################
Run # 3
########################
p0: 389    Mating Event #: 0
p0: 389    Mating Event #: 20000
########################
Run # 4
########################
p0: 160    Mating Event #: 0
p0: 160    Mating Event #: 20000
########################
Run # 5
########################
p0: 86    Mating Event #: 0
p0: 86    Mating Event #: 20000
########################
Run # 6
########################
p0: 27    Mating Event #: 0
p0: 27    Mating Event #: 20000
########################
Run # 7
########################
p0: 80    Mating Event #: 0
p0: 80    Mating Event #: 20000
########################
Run # 8
########################
p0: 49    Mating Event #: 0
p0: 49    Mating Event #: 20000
########################
Run # 9
########################
p0: 59    Mating Event #: 0
p0: 58    Mating Event #: 20000
########################
Run # 10
########################
p0: 31    Mating Event #: 0
p0: 31    Mating Event #: 20000
########################
Run # 11
########################
p0: 219    Mating Event #: 0
p0: 219    Mating Event #: 20000
########################
Run # 12
########################
p0: 350    Mating Event #: 0
p0: 350    Mating Event #: 20000
########################
Run # 13
########################
p0: 15    Mating Event #: 0
p0: 15    Mating Event #: 20000
########################
Run # 14
########################
p0: 112    Mating Event #: 0
p0: 112    Mating Event #: 20000
########################
Run # 15
########################
p0: 347    Mating Event #: 0
p0: 347    Mating Event #: 20000
########################
Run # 16
########################
p0: 260    Mating Event #: 0
p0: 260    Mating Event #: 20000
########################
Run # 17
########################
p0: 265    Mating Event #: 0
p0: 265    Mating Event #: 20000
########################
Run # 18
########################
p0: 112    Mating Event #: 0
p0: 112    Mating Event #: 20000
########################
Run # 19
########################
p0: 26    Mating Event #: 0
p0: 26    Mating Event #: 20000
########################
Run # 20
########################
p0: 164    Mating Event #: 0
p0: 164    Mating Event #: 20000
########################
Run # 21
########################
p0: 2    Mating Event #: 0
p0: 2    Mating Event #: 20000
########################
Run # 22
########################
p0: 44    Mating Event #: 0
p0: 44    Mating Event #: 20000
########################
Run # 23
########################
p0: 348    Mating Event #: 0
p0: 348    Mating Event #: 20000
########################
Run # 24
########################
p0: 194    Mating Event #: 0
p0: 194    Mating Event #: 20000
########################
Run # 25
########################
p0: 379    Mating Event #: 0
p0: 379    Mating Event #: 20000
########################
Run # 26
########################
p0: 485    Mating Event #: 0
p0: 485    Mating Event #: 20000
########################
Run # 27
########################
p0: 124    Mating Event #: 0
p0: 124    Mating Event #: 20000
########################
Run # 28
########################
p0: 49    Mating Event #: 0
p0: 49    Mating Event #: 20000
########################
Run # 29
########################
p0: 276    Mating Event #: 0
p0: 276    Mating Event #: 20000
